time, x, y, z, speed, ArcOn, WFS, I, U, tool, frame, dz, speedOverride
39:13.2,428.357,799.511,45.401,0.96,1,7.14,142,14.03,4,7,0,100
39:13.3,429.695,799.488,45.403,0.966,1,7.14,142,14.03,4,7,0,100
39:13.3,430.094,799.501,45.403,0.966,1,7.14,142,14.03,4,7,0,100
39:13.4,431.228,799.502,45.396,1.113,1,7.14,142,14.03,4,7,0,100
39:13.4,431.697,799.505,45.394,1.113,1,7.14,142,14.03,4,7,0,100
39:13.5,432.898,799.493,45.399,0.887,1,7.03,139.9,13.84,4,7,0,100
39:13.5,433.297,799.507,45.399,0.887,1,7.03,139.9,13.84,4,7,0,100
39:13.6,434.568,799.491,45.391,1.055,1,7.03,139.9,13.84,4,7,0,100
39:13.7,435.976,799.505,45.404,1.055,1,7.03,139.9,13.84,4,7,0,100
39:13.8,437.377,799.498,45.401,0.974,1,7.11,138.2,13.96,4,7,0,100
39:13.8,437.774,799.509,45.398,0.974,1,7.11,138.2,13.96,4,7,0,100
39:13.9,439.116,799.5,45.413,1.094,1,7.11,138.2,13.96,4,7,0,100
39:13.9,439.584,799.504,45.41,1.094,1,7.11,138.2,13.96,4,7,0,100
39:14.0,440.919,799.504,45.398,1.012,1,7.36,142.1,14.35,4,7,0,100
39:14.1,442.116,799.504,45.388,1.012,1,7.36,142.1,14.35,4,7,0,100
39:14.1,443.461,799.494,45.409,1.089,1,7.36,142.1,14.35,4,7,0,100
39:14.2,443.927,799.495,45.403,1.089,1,7.36,142.1,14.35,4,7,0,100
39:14.2,445.128,799.493,45.399,0.968,1,6.31,140.1,12.89,4,7,0,100
39:14.3,446.454,799.506,45.397,0.968,1,6.31,140.1,12.89,4,7,0,100
39:14.4,447.861,799.5,45.394,0.904,1,6.31,140.1,12.89,4,7,0,100
39:14.4,448.267,799.495,45.4,0.904,1,6.31,140.1,12.89,4,7,0,100
39:14.5,449.562,799.506,45.405,0.607,1,6.94,143.1,13.82,4,7,0,100
39:14.5,449.825,799.501,45.402,0.607,1,6.94,143.1,13.82,4,7,0,100
39:14.6,449.999,799.486,45.404,0,1,6.94,143.1,13.82,4,7,0,100
39:14.6,449.999,799.486,45.404,0,1,6.94,143.1,13.82,4,7,0,100
39:14.7,449.999,799.486,45.404,0,1,6.94,143.1,13.82,4,7,0,100
39:14.7,449.999,799.486,45.404,0,1,6.94,143.1,13.82,4,7,0,100
39:14.8,449.999,799.486,45.404,0,1,6.98,135.8,13.42,4,7,0,100
39:14.8,449.999,799.486,45.404,0,1,6.98,135.8,13.42,4,7,0,100
39:14.9,449.999,799.486,45.404,0,1,6.98,135.8,13.42,4,7,0,100
39:14.9,449.999,799.486,45.404,0,1,6.98,135.8,13.42,4,7,0,100
39:15.0,449.999,799.486,45.404,0,1,6.98,135.8,13.42,4,7,0,100
39:15.0,449.999,799.486,45.404,0,1,4.2,89.2,10.49,4,7,0,100
39:15.1,449.999,799.486,45.404,0,0,4.2,89.2,10.49,4,7,0,100
39:15.1,449.999,799.486,45.404,0,0,4.2,89.2,10.49,4,7,0,100
39:15.2,449.999,799.486,45.404,0,0,4.2,89.2,10.49,4,7,0,100
39:15.3,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.4,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.4,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.5,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.5,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.6,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.6,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.7,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.7,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.8,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.9,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.9,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:15.9,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.0,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.1,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.1,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.2,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.2,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.3,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.3,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.3,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.4,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.4,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.5,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.5,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.6,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.6,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.7,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.7,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.8,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.8,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.9,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:16.9,449.999,799.486,45.404,0,0,6.49,135.1,13.34,4,7,0,100
39:17.0,450.001,799.499,45.462,0.832,0,6.49,135.1,13.34,4,7,0,100
39:17.0,450,799.502,45.792,0.832,0,6.49,135.1,13.34,4,7,0,100
39:17.1,450.002,799.49,51.434,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.1,450.004,799.502,54.664,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.2,450.002,799.491,63.048,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.2,450.003,799.501,65.854,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.3,449.703,799.498,74.664,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.3,448.792,799.511,77.706,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.4,444.929,799.498,85.677,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.4,443.475,799.511,88.575,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.5,440.448,799.493,91.892,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.5,440.143,799.5,89.617,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.6,440.126,799.495,81.299,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.6,440.126,799.499,78.499,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.7,440.122,799.502,70.559,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.7,439.993,799.49,67.767,2.5,0,6.49,135.1,13.34,4,7,0,100
39:17.8,438.134,799.513,65.401,1.865,0,6.49,135.1,13.34,4,7,0,100
39:17.8,437.334,799.503,65.405,1.865,0,6.49,135.1,13.34,4,7,0,100
39:17.8,436.404,799.493,65.405,1.933,0,6.49,135.1,13.34,4,7,0,100
39:17.9,433.737,799.507,65.406,1.933,0,6.49,135.1,13.34,4,7,0,100
39:18.0,430.941,799.504,65.4,1.87,0,6.49,135.1,13.34,4,7,0,100
39:18.0,430.145,799.495,65.397,1.87,0,6.49,135.1,13.34,4,7,0,100
39:18.1,427.349,799.489,65.409,2.227,0,6.49,135.1,13.34,4,7,0,100
39:18.1,426.413,799.506,65.406,2.227,0,6.49,135.1,13.34,4,7,0,100
39:18.2,423.884,799.501,65.399,1.609,0,6.49,135.1,13.34,4,7,0,100
39:18.2,423.221,799.491,65.407,1.609,0,6.49,135.1,13.34,4,7,0,100
39:18.3,420.681,799.493,65.401,2.127,0,6.49,135.1,13.34,4,7,0,100
39:18.3,419.753,799.496,65.394,2.127,0,6.49,135.1,13.34,4,7,0,100
39:18.4,417.353,799.5,65.395,1.878,0,6.49,135.1,13.34,4,7,0,100
39:18.4,416.553,799.501,65.39,1.878,0,6.49,135.1,13.34,4,7,0,100
39:18.5,414.161,799.49,65.403,1.846,0,6.49,135.1,13.34,4,7,0,100
39:18.5,413.359,799.492,65.397,1.846,0,6.49,135.1,13.34,4,7,0,100
39:18.6,410.96,799.504,65.405,2.177,0,6.49,135.1,13.34,4,7,0,100
39:18.6,410.027,799.503,65.405,2.177,0,6.49,135.1,13.34,4,7,0,100
39:18.7,407.361,799.507,65.389,1.771,0,6.49,135.1,13.34,4,7,0,100
39:18.7,406.563,799.505,65.389,1.771,0,6.49,135.1,13.34,4,7,0,100
39:18.8,404.166,799.499,65.4,1.905,0,6.49,135.1,13.34,4,7,0,100
39:18.8,403.374,799.498,65.409,1.905,0,6.49,135.1,13.34,4,7,0,100
39:18.9,400.975,799.5,65.401,1.875,0,6.49,135.1,13.34,4,7,0,100
39:18.9,400.168,799.51,65.394,1.875,0,6.49,135.1,13.34,4,7,0,100
39:19.0,397.645,799.494,65.404,2.142,0,6.49,135.1,13.34,4,7,0,100
39:19.0,396.706,799.501,65.402,2.142,0,6.49,135.1,13.34,4,7,0,100
39:19.1,394.315,799.503,65.41,2.176,0,6.49,135.1,13.34,4,7,0,100
39:19.1,393.38,799.504,65.41,2.176,0,6.49,135.1,13.34,4,7,0,100
39:19.2,390.981,799.497,65.408,1.841,0,6.49,135.1,13.34,4,7,0,100
39:19.2,390.18,799.507,65.407,1.841,0,6.49,135.1,13.34,4,7,0,100
39:19.3,387.784,799.497,65.392,2.102,0,6.49,135.1,13.34,4,7,0,100
39:19.3,386.854,799.5,65.404,2.102,0,6.49,135.1,13.34,4,7,0,100
39:19.4,384.321,799.511,65.409,2.057,0,6.49,135.1,13.34,4,7,0,100
39:19.4,383.385,799.495,65.391,2.057,0,6.49,135.1,13.34,4,7,0,100
39:19.5,380.72,799.497,65.386,1.916,0,6.49,135.1,13.34,4,7,0,100
39:19.5,379.922,799.503,65.39,1.916,0,6.49,135.1,13.34,4,7,0,100
39:19.6,377.655,799.499,65.385,2.218,0,6.49,135.1,13.34,4,7,0,100
39:19.6,376.728,799.499,65.401,2.218,0,6.49,135.1,13.34,4,7,0,100
39:19.7,374.467,799.495,65.403,1.931,0,6.49,135.1,13.34,4,7,0,100
39:19.7,373.664,799.495,65.399,1.931,0,6.49,135.1,13.34,4,7,0,100
39:19.8,371.136,799.494,65.398,2.097,0,6.49,135.1,13.34,4,7,0,100
39:19.8,370.199,799.498,65.399,2.097,0,6.49,135.1,13.34,4,7,0,100
39:19.9,367.806,799.496,65.396,2.197,0,6.49,135.1,13.34,4,7,0,100
39:19.9,366.87,799.506,65.402,2.197,0,6.49,135.1,13.34,4,7,0,100
39:20.0,364.472,799.497,65.391,1.589,0,6.49,135.1,13.34,4,7,0,100
39:20.0,363.807,799.499,65.405,1.589,0,6.49,135.1,13.34,4,7,0,100
39:20.1,361.144,799.508,65.394,1.895,0,6.49,135.1,13.34,4,7,0,100
39:20.1,360.342,799.501,65.391,1.895,0,6.49,135.1,13.34,4,7,0,100
39:20.2,357.415,799.508,65.397,1.534,0,6.49,135.1,13.34,4,7,0,100
39:20.2,356.747,799.506,65.406,1.534,0,6.49,135.1,13.34,4,7,0,100
39:20.3,354.221,799.495,65.408,1.955,0,6.49,135.1,13.34,4,7,0,100
39:20.3,353.42,799.503,65.412,1.955,0,6.49,135.1,13.34,4,7,0,100
39:20.4,351.024,799.502,65.406,2.254,0,6.49,135.1,13.34,4,7,0,100
39:20.4,350.275,799.505,66.054,2.254,0,6.49,135.1,13.34,4,7,0,100
39:20.5,349.874,799.502,73.062,2.5,0,6.49,135.1,13.34,4,7,0,100
39:20.5,349.879,799.494,75.86,2.5,0,6.49,135.1,13.34,4,7,0,100
39:20.6,349.875,799.496,84.719,2.5,0,6.49,135.1,13.34,4,7,0,100
39:20.6,349.879,799.494,87.995,2.5,0,6.49,135.1,13.34,4,7,0,100
39:20.7,349.873,799.501,94.237,2.082,0,6.49,135.1,13.34,4,7,0,100
39:20.7,349.875,799.51,95.101,2.082,0,6.49,135.1,13.34,4,7,0,100
39:20.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:20.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:20.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:21.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:22.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:23.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:24.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:25.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:26.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:27.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:28.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.0,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.1,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.2,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.3,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.4,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.5,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.6,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.7,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.8,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
39:29.9,349.878,799.499,95.397,0,0,6.49,135.1,13.34,4,7,0,100
