X,Y,Z,layer_id_2MethodKmean7
1828.24,352.336,-33.648,5
1828.25,352.395,-33.631,5
1828.26,352.454,-33.5974,5
1828.27,352.515,-33.5406,5
1828.3,352.577,-33.4507,5
1828.3,352.635,-33.4337,5
1828.3,352.692,-33.4409,5
1828.31,352.75,-33.4404,5
1828.31,352.809,-33.4234,5
1828.31,352.865,-33.4385,5
1828.32,352.924,-33.4049,5
1828.33,352.982,-33.3889,5
1828.33,353.041,-33.3719,5
1828.34,353.1,-33.3461,5
1828.34,353.156,-33.3777,5
1828.34,353.214,-33.3771,5
1828.34,353.272,-33.3756,5
1828.35,353.331,-33.3353,5
1828.36,353.39,-33.3018,5
1828.37,353.449,-33.2848,5
1828.37,353.506,-33.292,5
1828.37,353.564,-33.2915,5
1828.37,353.621,-33.2901,5
1828.37,353.678,-33.3051,5
1828.36,353.733,-33.3764,5
1828.37,353.793,-33.3274,5
1828.37,353.85,-33.3346,5
1828.35,353.904,-33.4225,5
1828.35,353.962,-33.454,5
1828.31,354.014,-33.5895,5
1828.32,354.072,-33.5647,5
1828.32,354.13,-33.5642,5
1828.32,354.188,-33.5705,5
1828.32,354.244,-33.5943,5
1828.32,354.302,-33.6093,5
1828.31,354.359,-33.6573,5
1828.3,354.415,-33.7121,5
1828.28,354.47,-33.7845,5
1828.27,354.527,-33.8238,5
1828.25,354.582,-33.9116,5
1828.24,354.638,-33.9519,5
1828.24,354.695,-33.9747,5
1828.24,354.753,-33.9819,5
1828.24,354.81,-34.0057,5
1828.21,354.864,-34.1265,5
1828.2,354.922,-34.1493,5
1828.19,354.979,-34.1973,5
1828.18,355.036,-34.2454,5
1828.17,355.091,-34.3177,5
1828.15,355.148,-34.39,5
1828.14,355.204,-34.4545,5
1828.11,355.26,-34.5521,5
1828.1,355.316,-34.5914,4
1828.08,355.371,-34.6889,4
1828.08,355.429,-34.7126,4
1828.07,355.487,-34.7441,4
1828.05,355.543,-34.8339,4
1828.05,355.601,-34.8654,4
1828.02,355.656,-34.9872,4
1827.99,355.712,-35.11,4
1827.96,355.767,-35.2163,4
1827.96,355.825,-35.2487,4
1827.92,355.88,-35.4045,4
1827.87,355.933,-35.6108,4
1827.83,355.989,-35.7675,4
1827.8,356.045,-35.9077,4
1826.79,350.567,-35.455,4
1826.83,350.633,-35.3146,4
1826.87,350.699,-35.1897,4
1826.88,350.759,-35.1474,4
1826.93,350.829,-34.9496,4
1826.94,350.889,-34.9161,4
1826.95,350.949,-34.8903,4
1826.97,351.011,-34.8159,4
1826.99,351.073,-34.7658,4
1827.01,351.135,-34.6827,4
1827.02,351.195,-34.6404,4
1827.05,351.259,-34.5505,5
1827.06,351.319,-34.5004,5
1827.09,351.382,-34.4096,5
1827.1,351.442,-34.376,5
1827.1,351.502,-34.3512,5
1827.13,351.564,-34.2681,5
1827.14,351.624,-34.219,5
1827.16,351.685,-34.1689,5
1827.19,351.749,-34.047,5
1827.2,351.808,-34.029,5
1827.22,351.869,-33.9556,5
1827.23,351.929,-33.9221,5
1827.23,351.988,-33.9051,5
1827.25,352.049,-33.8394,5
1827.27,352.109,-33.7981,5
1827.27,352.167,-33.7811,5
1827.28,352.226,-33.7641,5
1827.29,352.286,-33.7228,5
1827.31,352.347,-33.6572,5
1827.32,352.406,-33.6324,5
1827.32,352.464,-33.6154,5
1827.32,352.521,-33.6226,5
1827.33,352.58,-33.6134,5
1827.34,352.639,-33.5808,5
1827.35,352.698,-33.5395,5
1827.36,352.757,-33.5147,5
1827.36,352.815,-33.5132,5
1827.37,352.873,-33.5049,5
1827.37,352.932,-33.4957,5
1827.37,352.99,-33.4942,5
1827.38,353.048,-33.4781,5
1827.39,353.106,-33.4524,5
1827.39,353.164,-33.4354,5
1827.39,353.221,-33.4747,5
1827.4,353.28,-33.4344,5
1827.41,353.339,-33.4008,5
1827.41,353.397,-33.3916,5
1827.41,353.455,-33.3911,5
1827.42,353.513,-33.3905,5
1827.42,353.57,-33.3969,5
1827.41,353.627,-33.4128,5
1827.4,353.683,-33.4599,5
1827.4,353.741,-33.4749,5
1827.41,353.798,-33.4657,5
1827.41,353.856,-33.4817,5
1827.4,353.912,-33.5123,5
1827.39,353.968,-33.5603,5
1827.39,354.026,-33.5676,5
1827.38,354.081,-33.6224,5
1827.37,354.137,-33.6627,5
1827.37,354.195,-33.6855,5
1827.36,354.252,-33.7005,5
1827.36,354.309,-33.7165,5
1827.36,354.367,-33.7228,5
1827.36,354.424,-33.7466,5
1827.35,354.481,-33.7703,5
1827.35,354.538,-33.7931,5
1827.34,354.595,-33.8246,5
1827.33,354.651,-33.897,5
1827.32,354.707,-33.944,5
1827.31,354.764,-33.9755,5
1827.31,354.821,-33.9993,5
1827.29,354.876,-34.0872,5
1827.28,354.934,-34.1274,5
1827.27,354.99,-34.1667,5
1827.26,355.047,-34.2147,5
1827.25,355.104,-34.254,5
1827.22,355.159,-34.3759,5
1827.22,355.216,-34.4074,5
1827.21,355.273,-34.4476,5
1827.2,355.33,-34.4792,5
1827.19,355.387,-34.5349,5
1827.19,355.444,-34.5587,5
1827.18,355.502,-34.5902,4
1827.16,355.557,-34.6955,4
1827.16,355.616,-34.7115,4
1827.13,355.671,-34.8333,4
1827.13,355.729,-34.8405,4
1827.1,355.784,-34.9711,4
1827.09,355.842,-34.9861,4
1827.07,355.898,-35.1011,4
1827.04,355.954,-35.2151,4
1827.01,356.009,-35.3466,4
1826.94,356.062,-35.6101,4
1826.91,356.118,-35.7504,4
1826.88,356.174,-35.8741,4
1825.7,350.51,-35.5638,4
1825.73,350.575,-35.438,4
1825.79,350.648,-35.2062,4
1825.83,350.715,-35.0492,4
1825.84,350.775,-35.0322,4
1825.87,350.84,-34.916,4
1825.88,350.899,-34.8902,4
1825.89,350.958,-34.8732,4
1825.91,351.021,-34.7901,4
1825.92,351.082,-34.7487,4
1825.95,351.145,-34.6491,4
1825.97,351.207,-34.5913,4
1825.97,351.266,-34.5655,5
1825.99,351.327,-34.5164,5
1826.0,351.386,-34.4906,5
1826.02,351.448,-34.4163,5
1826.03,351.509,-34.3749,5
1826.04,351.569,-34.3414,5
1826.05,351.629,-34.3078,5
1826.07,351.689,-34.25,5
1826.08,351.749,-34.2165,5
1826.09,351.809,-34.1752,5
1826.1,351.868,-34.1494,5
1826.11,351.928,-34.1168,5
1826.12,351.988,-34.0745,5
1826.14,352.048,-34.0332,5
1826.14,352.106,-34.0162,5
1826.16,352.167,-33.9671,5
1826.17,352.227,-33.917,5
1826.18,352.286,-33.8922,5
1826.19,352.345,-33.8752,5
1826.2,352.405,-33.8417,5
1826.21,352.463,-33.8091,5
1826.21,352.521,-33.8076,5
1826.21,352.58,-33.7983,5
1826.23,352.64,-33.7415,5
1826.24,352.699,-33.7167,5
1826.24,352.757,-33.7075,5
1826.24,352.815,-33.706,5
1826.25,352.873,-33.7055,5
1826.25,352.931,-33.7127,5
1826.25,352.987,-33.7278,5
1826.25,353.045,-33.735,5
1826.25,353.103,-33.7345,5
1826.26,353.162,-33.701,5
1826.26,353.221,-33.6839,5
1826.27,353.279,-33.6669,5
1826.27,353.337,-33.6819,5
1826.27,353.394,-33.6892,5
1826.28,353.453,-33.6644,5
1826.28,353.511,-33.6474,5
1826.28,353.569,-33.6547,5
1826.28,353.625,-33.6775,5
1826.27,353.681,-33.742,5
1826.27,353.739,-33.724,5
1826.28,353.797,-33.707,5
1826.28,353.856,-33.7143,5
1826.28,353.912,-33.7303,5
1826.27,353.969,-33.7531,5
1826.26,354.025,-33.7924,5
1826.26,354.084,-33.7996,5
1826.27,354.142,-33.7991,5
1826.27,354.199,-33.8064,5
1826.26,354.256,-33.8292,5
1826.26,354.313,-33.8607,5
1826.25,354.37,-33.8922,5
1826.25,354.428,-33.9082,5
1826.24,354.484,-33.9475,5
1826.23,354.54,-34.0033,5
1826.23,354.597,-34.0183,5
1826.23,354.656,-34.0013,5
1826.23,354.713,-34.0164,5
1826.22,354.77,-34.0566,5
1826.22,354.828,-34.0794,5
1826.21,354.885,-34.1109,5
1826.21,354.942,-34.1424,5
1826.19,354.997,-34.2148,5
1826.18,355.054,-34.2793,5
1826.17,355.111,-34.3108,5
1826.17,355.169,-34.3346,5
1826.15,355.225,-34.3991,5
1826.15,355.282,-34.4306,5
1826.14,355.339,-34.4787,5
1826.14,355.396,-34.4937,5
1826.12,355.453,-34.566,5
1826.11,355.51,-34.5985,4
1826.09,355.565,-34.695,4
1826.09,355.624,-34.711,4
1826.09,355.682,-34.726,4
1826.06,355.738,-34.84,4
1826.03,355.793,-34.9628,4
1826.03,355.851,-34.9856,4
1826.0,355.907,-35.0919,4
1825.97,355.962,-35.2234,4
1825.94,356.017,-35.3374,4
1825.94,356.076,-35.3776,4
1825.89,356.129,-35.5839,4
1825.85,356.185,-35.7406,4
1824.37,356.185,-41.596,0
1823.22,350.219,-41.6481,0
1824.54,350.581,-36.4665,3
1824.65,350.665,-36.0394,3
1824.71,350.736,-35.8222,4
1824.77,350.809,-35.5729,4
1824.79,350.872,-35.4888,4
1824.82,350.937,-35.3804,4
1824.85,351.001,-35.2885,4
1824.86,351.062,-35.2384,4
1824.89,351.125,-35.1388,4
1824.91,351.188,-35.0635,4
1824.92,351.248,-35.0299,4
1824.94,351.309,-34.9799,4
1824.96,351.372,-34.888,4
1824.99,351.434,-34.8059,4
1825.0,351.495,-34.7723,4
1825.01,351.555,-34.7378,4
1825.02,351.615,-34.7043,4
1825.03,351.674,-34.6794,4
1825.05,351.737,-34.5886,4
1825.07,351.798,-34.5297,5
1825.07,351.857,-34.5214,5
1825.08,351.916,-34.4957,5
1825.09,351.976,-34.4621,5
1825.11,352.037,-34.4043,5
1825.12,352.097,-34.3542,5
1825.14,352.157,-34.3129,5
1825.14,352.216,-34.2959,5
1825.16,352.276,-34.2458,5
1825.17,352.336,-34.2123,5
1825.18,352.396,-34.1709,5
1825.18,352.454,-34.1617,5
1825.18,352.512,-34.1777,5
1825.18,352.569,-34.1762,5
1825.19,352.629,-34.1514,5
1825.21,352.689,-34.1014,5
1825.21,352.747,-34.1008,5
1825.21,352.805,-34.0916,5
1825.22,352.864,-34.0668,5
1825.23,352.924,-34.041,5
1825.24,352.982,-34.024,5
1825.23,353.039,-34.0478,5
1825.23,353.097,-34.055,5
1825.24,353.155,-34.038,5
1825.24,353.213,-34.0365,5
1825.25,353.272,-34.0195,5
1825.25,353.33,-34.0112,5
1825.26,353.389,-34.0019,5
1825.26,353.447,-33.9927,5
1825.26,353.505,-33.9999,5
1825.26,353.563,-33.9994,5
1825.27,353.621,-33.9902,5
1825.27,353.679,-33.9974,5
1825.27,353.736,-34.0124,5
1825.27,353.794,-34.0197,5
1825.26,353.851,-34.0347,5
1825.26,353.908,-34.0585,5
1825.26,353.965,-34.0735,5
1825.26,354.023,-34.0895,5
1825.25,354.081,-34.1045,5
1825.25,354.138,-34.136,5
1825.25,354.195,-34.1433,5
1825.25,354.252,-34.1593,5
1825.23,354.308,-34.2151,5
1825.23,354.365,-34.2544,5
1825.23,354.423,-34.2617,5
1825.22,354.481,-34.2777,5
1825.22,354.538,-34.3092,5
1825.21,354.594,-34.3485,5
1825.2,354.652,-34.3887,5
1825.2,354.709,-34.4038,5
1825.2,354.767,-34.4197,5
1825.19,354.823,-34.4678,5
1825.18,354.879,-34.5236,5
1825.17,354.936,-34.5716,5
1825.16,354.994,-34.5954,4
1825.15,355.051,-34.6434,4
1825.15,355.108,-34.6671,4
1825.14,355.166,-34.6987,4
1825.13,355.223,-34.7389,4
1825.12,355.279,-34.8034,4
1825.1,355.336,-34.868,4
1825.1,355.393,-34.9082,4
1825.09,355.451,-34.9407,4
1825.08,355.508,-34.9722,4
1825.07,355.565,-35.0455,4
1825.05,355.621,-35.1352,4
1825.04,355.678,-35.192,4
1825.02,355.735,-35.2487,4
1825.0,355.791,-35.355,4
1824.98,355.848,-35.4283,4
1824.97,355.906,-35.4685,4
1824.95,355.962,-35.567,4
1824.94,356.02,-35.6082,4
1824.91,356.076,-35.7232,4
1824.83,356.127,-36.0722,3
1824.74,356.178,-36.4473,3
1823.44,356.436,-41.6354,0
1823.44,356.497,-41.6348,0
1822.13,349.568,-41.6572,0
1822.13,349.629,-41.6556,0
1823.44,350.828,-36.6282,3
1823.47,350.894,-36.4936,3
1823.52,350.963,-36.3249,3
1823.58,351.034,-36.0902,3
1823.62,351.102,-35.9313,4
1823.66,351.168,-35.7967,4
1823.69,351.232,-35.6796,4
1823.73,351.298,-35.5382,4
1823.75,351.36,-35.4793,4
1823.77,351.423,-35.3953,4
1823.79,351.486,-35.3044,4
1823.81,351.548,-35.2456,4
1823.83,351.611,-35.1625,4
1823.86,351.673,-35.0871,4
1823.87,351.734,-35.0283,4
1823.89,351.795,-34.9705,4
1823.9,351.855,-34.9447,4
1823.92,351.917,-34.8781,4
1823.94,351.979,-34.795,4
1823.95,352.038,-34.778,4
1823.95,352.096,-34.7775,4
1823.95,352.155,-34.7595,4
1823.98,352.218,-34.6521,4
1824.0,352.279,-34.5942,4
1824.01,352.339,-34.5607,5
1824.02,352.398,-34.5514,5
1824.01,352.455,-34.5674,5
1824.02,352.513,-34.5659,5
1824.02,352.573,-34.5489,5
1824.04,352.634,-34.491,5
1824.05,352.693,-34.4653,5
1824.06,352.752,-34.4405,5
1824.06,352.81,-34.4312,5
1824.06,352.868,-34.4385,5
1824.07,352.927,-34.4214,5
1824.08,352.986,-34.3957,5
1824.08,353.044,-34.3787,5
1824.09,353.103,-34.3539,5
1824.1,353.164,-34.3116,5
1824.1,353.221,-34.3275,5
1824.09,353.277,-34.3756,5
1824.09,353.335,-34.3906,5
1824.09,353.393,-34.3814,5
1824.09,353.451,-34.3886,5
1824.09,353.509,-34.3959,5
1824.11,353.569,-34.3468,5
1824.11,353.627,-34.3288,5
1824.1,353.683,-34.3934,5
1824.09,353.74,-34.4249,5
1824.09,353.798,-34.4321,5
1824.1,353.856,-34.4316,5
1824.1,353.915,-34.4223,5
1824.1,353.973,-34.4218,5
1824.09,354.029,-34.4611,5
1824.09,354.087,-34.4771,5
1824.09,354.145,-34.5009,5
1824.09,354.202,-34.5081,5
1824.09,354.259,-34.5231,5
1824.08,354.317,-34.5634,5
1824.07,354.373,-34.6114,4
1824.06,354.429,-34.6682,4
1824.06,354.488,-34.6754,4
1824.06,354.546,-34.674,4
1824.06,354.604,-34.6812,4
1824.06,354.661,-34.6972,4
1824.04,354.718,-34.7617,4
1824.03,354.774,-34.8098,4
1824.02,354.83,-34.8665,4
1824.01,354.888,-34.931,4
1824.0,354.945,-34.9626,4
1823.99,355.002,-35.0028,4
1823.98,355.059,-35.0518,4
1823.97,355.116,-35.1086,4
1823.96,355.173,-35.1566,4
1823.95,355.23,-35.1891,4
1823.94,355.287,-35.2458,4
1823.91,355.342,-35.3851,4
1823.9,355.399,-35.4341,4
1823.89,355.457,-35.4744,4
1823.87,355.513,-35.5729,4
1823.86,355.57,-35.6131,4
1823.83,355.626,-35.7204,4
1823.8,355.682,-35.8528,4
1823.78,355.737,-35.9601,3
1823.76,355.795,-36.0343,3
1823.73,355.851,-36.1502,3
1823.7,355.907,-36.274,3
1823.7,355.966,-36.2986,3
1823.23,356.042,-38.179,2
1823.23,356.102,-38.1784,2
1823.23,356.161,-38.1856,2
1823.23,356.221,-38.185,2
1822.39,356.579,-41.5688,0
1821.23,350.671,-41.6498,0
1821.24,350.733,-41.6395,0
1822.41,351.224,-37.0454,3
1822.42,351.285,-37.0021,3
1822.46,351.352,-36.8578,3
1822.53,351.424,-36.6124,3
1822.57,351.491,-36.4613,3
1822.61,351.558,-36.3005,3
1822.66,351.626,-36.125,3
1822.68,351.688,-36.0565,3
1822.7,351.751,-35.9812,3
1822.74,351.816,-35.8388,4
1822.75,351.878,-35.7878,4
1822.77,351.94,-35.7289,4
1822.81,352.006,-35.571,4
1822.82,352.065,-35.553,4
1822.83,352.125,-35.5195,4
1822.85,352.188,-35.4189,4
1822.88,352.25,-35.3358,4
1822.88,352.31,-35.3178,4
1822.9,352.37,-35.2764,4
1822.92,352.432,-35.2089,4
1822.95,352.496,-35.085,4
1822.96,352.555,-35.0592,4
1822.97,352.616,-35.0004,4
1822.99,352.677,-34.9503,4
1822.99,352.735,-34.9498,4
1823.0,352.795,-34.9328,4
1823.02,352.855,-34.8662,4
1823.02,352.914,-34.8569,4
1823.03,352.973,-34.8312,4
1823.04,353.034,-34.7898,4
1823.05,353.093,-34.7641,4
1823.06,353.152,-34.747,4
1823.06,353.21,-34.7455,4
1823.06,353.269,-34.7363,4
1823.07,353.328,-34.7027,4
1823.08,353.387,-34.6935,4
1823.07,353.444,-34.7172,4
1823.07,353.501,-34.7332,4
1823.08,353.561,-34.7162,4
1823.07,353.617,-34.7555,4
1823.06,353.674,-34.7958,4
1823.06,353.732,-34.803,4
1823.06,353.79,-34.8102,4
1823.05,353.847,-34.8505,4
1823.05,353.904,-34.883,4
1823.05,353.962,-34.8902,4
1823.04,354.019,-34.914,4
1823.04,354.077,-34.9213,4
1823.03,354.134,-34.9693,4
1823.02,354.19,-35.0183,4
1823.01,354.246,-35.0906,4
1822.99,354.303,-35.1639,4
1822.98,354.36,-35.1964,4
1822.98,354.417,-35.2123,4
1822.98,354.476,-35.2273,4
1822.97,354.533,-35.2763,4
1822.95,354.588,-35.3496,4
1822.95,354.646,-35.3734,4
1822.93,354.702,-35.4719,4
1822.92,354.759,-35.5034,4
1822.91,354.817,-35.5359,4
1822.89,354.871,-35.6596,4
1822.88,354.929,-35.6999,4
1822.86,354.986,-35.7576,4
1822.85,355.043,-35.8144,4
1822.83,355.099,-35.9051,4
1822.81,355.155,-35.9958,3
1822.8,355.212,-36.0535,3
1822.75,355.267,-36.2365,3
1822.74,355.324,-36.2942,3
1822.71,355.379,-36.4267,3
1822.68,355.435,-36.5689,3
1822.62,355.488,-36.7868,3
1822.6,355.545,-36.8697,3
1822.55,355.598,-37.1061,3
1822.48,355.651,-37.3589,2
1822.42,355.704,-37.6215,2
1821.42,355.793,-41.5826,0
1821.43,355.854,-41.582,0
1821.43,355.975,-41.5799,0
1821.44,356.036,-41.5696,0
1821.44,356.28,-41.575,0
1821.45,356.342,-41.5647,0
1821.45,356.402,-41.5728,0
1820.11,349.029,-41.6604,0
1820.11,349.09,-41.6598,0
1820.11,349.15,-41.668,0
1820.11,349.212,-41.6577,0
1820.11,349.273,-41.6658,0
1820.12,349.334,-41.6555,0
1820.12,349.396,-41.6452,0
1820.15,349.463,-41.5639,0
1820.13,349.518,-41.6527,0
1820.14,350.005,-41.6538,0
1820.14,350.066,-41.6523,0
1820.16,350.492,-41.6462,0
1820.16,350.553,-41.6456,0
1820.17,350.614,-41.644,0
1820.17,350.676,-41.6347,0
1820.17,350.736,-41.6429,0
1820.18,350.98,-41.6473,0
1820.2,351.346,-41.6243,0
1820.2,351.408,-41.614,0
1820.2,351.468,-41.6222,0
1820.2,351.529,-41.6216,0
1821.27,351.8,-37.4193,2
1821.31,351.866,-37.274,3
1821.38,351.939,-37.0024,3
1821.42,352.006,-36.8503,3
1821.46,352.07,-36.7225,3
1821.49,352.136,-36.5957,3
1821.51,352.197,-36.5447,3
1821.56,352.265,-36.3508,3
1821.57,352.326,-36.2998,3
1821.6,352.39,-36.1904,3
1821.61,352.451,-36.1559,3
1821.64,352.513,-36.0718,3
1821.64,352.573,-36.046,3
1821.65,352.633,-36.0202,3
1821.68,352.696,-35.9274,4
1821.68,352.755,-35.9094,4
1821.69,352.814,-35.8924,4
1821.7,352.874,-35.8744,4
1821.73,352.938,-35.766,4
1821.75,352.999,-35.6732,4
1821.76,353.059,-35.6562,4
1821.77,353.119,-35.6304,4
1821.77,353.178,-35.6133,4
1821.78,353.236,-35.6118,4
1821.8,353.299,-35.52,4
1821.8,353.358,-35.5195,4
1821.81,353.416,-35.518,4
1821.81,353.475,-35.5174,4
1821.83,353.537,-35.4334,4
1821.83,353.595,-35.4329,4
1821.81,353.65,-35.5226,4
1821.79,353.705,-35.6134,4
1821.79,353.763,-35.6371,4
1821.79,353.821,-35.6444,4
1821.79,353.879,-35.6604,4
1821.76,353.934,-35.7589,4
1821.76,353.992,-35.7826,4
1821.76,354.05,-35.7986,4
1821.74,354.106,-35.8728,4
1821.74,354.164,-35.8966,4
1821.72,354.22,-35.9796,3
1821.72,354.278,-35.9946,3
1821.71,354.336,-36.0193,3
1821.71,354.394,-36.0353,3
1821.71,354.452,-36.059,3
1821.68,354.508,-36.1662,3
1821.66,354.564,-36.2493,3
1821.66,354.622,-36.2817,3
1821.65,354.679,-36.3229,3
1821.62,354.735,-36.4224,3
1821.59,354.79,-36.5559,3
1821.56,354.844,-36.6893,3
1821.53,354.9,-36.815,3
1821.5,354.956,-36.9319,3
1821.47,355.011,-37.0664,3
1821.43,355.066,-37.2182,3
1821.4,355.121,-37.3779,2
1821.34,355.173,-37.624,2
1821.3,355.229,-37.7856,2
1821.26,355.284,-37.9209,2
1820.34,355.308,-41.5927,0
1820.34,355.369,-41.5834,0
1819.38,355.331,-41.6649,0
1819.39,355.392,-41.6546,0
1819.41,356.184,-41.6693,0
1819.42,356.245,-41.6677,0
1819.42,356.306,-41.6671,0
1819.42,356.368,-41.6665,0
1872.04,351.676,-41.6189,0
1872.05,351.739,-41.5901,0
1872.08,351.807,-41.4613,0
1872.12,351.873,-41.3412,0
1872.12,351.936,-41.3221,0
1872.13,351.998,-41.3118,0
1872.13,352.061,-41.2927,0
1872.14,352.122,-41.2824,0
1872.2,352.193,-41.0535,0
1872.17,352.25,-41.1617,0
1872.18,352.312,-41.1611,0
1872.18,352.373,-41.1605,0
1872.22,352.44,-41.022,0
1872.22,352.503,-41.0126,0
1872.22,352.563,-41.0111,0
1872.23,352.624,-41.0105,0
1872.23,352.686,-41.0099,0
1872.23,352.747,-41.0093,0
1872.23,352.809,-41.0077,0
1872.23,352.871,-41.0158,0
1872.23,352.931,-41.0152,0
1872.24,352.993,-41.0146,0
1872.2,353.049,-41.15,0
1872.21,353.111,-41.1494,0
1872.21,353.172,-41.1488,0
1872.21,353.233,-41.1569,0
1872.21,353.295,-41.1563,0
1871.88,351.847,-38.023,2
1871.91,351.912,-37.9,2
1871.92,351.973,-37.8898,2
1871.92,352.033,-37.8892,2
1871.92,352.093,-37.8799,2
1871.93,352.153,-37.8783,2
1871.64,353.854,-39.2659,1
1871.6,353.909,-39.4168,1
1871.6,353.969,-39.4424,1
1871.57,354.027,-39.5487,1
1871.54,354.084,-39.6733,1
1871.54,354.144,-39.6989,1
1871.51,354.202,-39.8236,1
1871.5,354.261,-39.8415,1
1871.48,354.319,-39.9662,1
1871.44,354.376,-40.1092,1
1871.44,354.436,-40.1261,1
1871.41,354.494,-40.2518,0
1871.38,354.551,-40.3949,0
1871.37,354.612,-40.4214,0
1871.34,354.67,-40.5558,0
1871.05,350.688,-37.4551,2
1871.12,350.762,-37.1942,3
1871.13,350.822,-37.1849,3
1871.16,350.889,-37.0541,3
1871.17,350.95,-37.0351,3
1871.2,351.016,-36.9053,3
1871.24,351.082,-36.7833,3
1871.24,351.142,-36.7653,3
1871.25,351.204,-36.7472,3
1871.28,351.268,-36.6427,3
1871.28,351.328,-36.6247,3
1871.32,351.393,-36.5124,3
1871.32,351.454,-36.5031,3
1871.32,351.513,-36.4929,3
1871.33,351.574,-36.4836,3
1871.33,351.634,-36.4742,3
1871.34,351.694,-36.4562,3
1871.37,351.759,-36.3439,3
1871.37,351.819,-36.3347,3
1871.4,351.883,-36.2311,3
1871.39,351.939,-36.3073,3
1871.39,351.999,-36.3058,3
1871.39,352.058,-36.314,3
1871.39,352.118,-36.3124,3
1871.42,352.181,-36.2177,3
1871.42,352.241,-36.2084,3
1871.42,352.3,-36.2078,3
1871.43,352.36,-36.2063,3
1871.43,352.419,-36.2145,3
1871.43,352.479,-36.2052,3
1871.43,352.538,-36.1959,3
1871.43,352.598,-36.2031,3
1871.42,352.655,-36.2705,3
1871.42,352.714,-36.2875,3
1871.42,352.773,-36.2947,3
1871.42,352.833,-36.2854,3
1871.42,352.892,-36.2926,3
1871.42,352.951,-36.3008,3
1871.42,353.011,-36.2993,3
1871.43,353.07,-36.2987,3
1871.43,353.129,-36.3069,3
1871.42,353.189,-36.3228,3
1871.42,353.247,-36.3475,3
1871.42,353.306,-36.3557,3
1871.43,353.367,-36.3455,3
1871.43,353.426,-36.3536,3
1871.4,353.482,-36.456,3
1871.4,353.541,-36.4632,3
1871.4,353.599,-36.4792,3
1871.35,353.652,-36.702,3
1871.35,353.712,-36.7102,3
1871.35,353.771,-36.7009,3
1871.35,353.831,-36.7168,3
1871.35,353.89,-36.725,3
1871.35,353.95,-36.7409,3
1871.32,354.006,-36.8521,3
1871.31,354.065,-36.8777,3
1871.31,354.123,-36.9024,3
1871.29,354.181,-36.996,3
1871.28,354.24,-37.0217,3
1871.26,354.296,-37.1415,3
1871.23,354.352,-37.2623,3
1871.23,354.412,-37.2792,3
1871.19,354.467,-37.4088,2
1871.16,354.524,-37.5383,2
1871.16,354.584,-37.5543,2
1871.16,354.644,-37.5799,2
1871.13,354.701,-37.6919,2
1870.61,354.887,-39.8052,1
1870.6,354.948,-39.8308,1
1870.57,355.005,-39.9652,1
1870.5,355.06,-40.2345,0
1870.17,350.217,-36.6521,3
1870.21,350.285,-36.5136,3
1870.24,350.351,-36.4013,3
1870.25,350.413,-36.3657,3
1870.28,350.478,-36.2447,3
1870.31,350.544,-36.1412,3
1870.32,350.604,-36.1066,3
1870.33,350.666,-36.0711,3
1870.36,350.731,-35.9598,3
1870.39,350.796,-35.8562,4
1870.4,350.857,-35.8294,4
1870.41,350.917,-35.8037,4
1870.42,350.979,-35.7681,4
1870.46,351.046,-35.6063,4
1870.47,351.107,-35.5717,4
1870.48,351.167,-35.5537,4
1870.48,351.226,-35.5532,4
1870.49,351.286,-35.5517,4
1870.49,351.346,-35.5258,4
1870.52,351.411,-35.4233,4
1870.53,351.471,-35.3887,4
1870.55,351.535,-35.3114,4
1870.56,351.594,-35.2934,4
1870.57,351.654,-35.2841,4
1870.57,351.714,-35.2661,4
1870.58,351.773,-35.2491,4
1870.58,351.834,-35.231,4
1870.59,351.893,-35.2305,4
1870.59,351.952,-35.2202,4
1870.59,352.011,-35.2197,4
1870.62,352.074,-35.1346,4
1870.62,352.134,-35.1253,4
1870.65,352.197,-35.0228,4
1870.65,352.256,-35.0223,4
1870.63,352.312,-35.1062,4
1870.66,352.375,-35.0124,4
1870.67,352.435,-34.9857,4
1870.67,352.494,-34.9851,4
1870.67,352.553,-34.9924,4
1870.67,352.612,-34.9918,4
1870.67,352.67,-34.999,4
1870.67,352.729,-35.0072,4
1870.68,352.788,-34.998,4
1870.68,352.848,-34.9799,4
1870.69,352.907,-34.9794,4
1870.68,352.966,-34.9953,4
1870.66,353.021,-35.0871,4
