X,Y,Z,layer_id_5MethodGeometryBased,layer_id,proc_I,proc_U,proc_WFS,proc_speed,matched_layer_id
1865.4,354.77,-33.7215,5,5,63.8,7.22,3.377313139259874,1.0277891424075671,5
1865.4,354.827,-33.7531,5,5,63.8,7.22,3.377313139259874,1.0277891424075671,5
1865.41,350.989,-33.1868,5,5,63.8,7.22,3.3607120377650026,1.028214004720706,5
1865.41,351.048,-33.162,5,5,63.8,7.22,3.3607120377650026,1.028214004720706,5
1865.42,351.107,-33.1372,5,5,63.8,7.22,3.3441109362701313,1.0286388670338449,5
1865.43,351.165,-33.128,5,5,63.8,7.22,3.33,1.029,5
1865.43,351.223,-33.1119,5,5,63.8,7.22,3.33,1.029,5
1865.44,354.717,-33.5618,5,5,63.8,7.22,3.33,1.029,5
1865.45,351.513,-33.0754,5,5,63.8,7.22,3.33,1.029,5
1865.45,351.455,-33.0759,5,5,63.8,7.22,3.33,1.029,5
1865.45,354.661,-33.5225,5,5,63.8,7.22,3.33,1.029,5
1865.45,351.283,-33.0551,5,5,63.8,7.22,3.33,1.029,5
1865.46,354.49,-33.4444,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.342,-33.0303,5,5,63.8,7.22,3.33,1.029,5
1865.46,352.199,-33.1364,5,5,63.8,7.22,3.33,1.029,5
1865.46,354.547,-33.4595,5,5,63.8,7.22,3.33,1.029,5
1865.46,354.604,-33.4833,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.571,-33.0341,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.629,-33.0414,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.685,-33.0564,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.4,-33.0288,5,5,63.8,7.22,3.33,1.029,5
1865.46,352.085,-33.1141,5,5,63.8,7.22,3.33,1.029,5
1865.46,352.027,-33.1146,5,5,63.8,7.22,3.33,1.029,5
1865.46,351.97,-33.1161,5,5,63.8,7.22,3.33,1.029,5
1865.46,352.142,-33.1291,5,5,63.8,7.22,3.33,1.029,5
1865.47,351.802,-33.0311,5,5,63.8,7.22,3.33,1.029,5
1865.47,351.916,-33.0524,5,5,63.8,7.22,3.33,1.029,5
1865.47,351.743,-33.0559,5,5,63.8,7.22,3.33,1.029,5
1865.48,351.859,-33.0296,5,5,63.8,7.22,3.33,1.029,5
1865.48,352.259,-33.0718,5,5,63.8,7.22,3.33,1.029,5
1865.5,354.437,-33.2857,5,5,63.8,7.22,3.33,1.029,5
1865.51,354.38,-33.2542,5,5,63.8,7.22,3.33,1.029,5
1865.51,354.324,-33.2314,5,5,63.8,7.22,3.33,1.029,5
1865.52,354.267,-33.1843,5,5,63.8,7.22,3.33,1.029,5
1865.52,354.096,-33.1547,5,5,63.8,7.22,3.33,1.029,5
1865.52,354.153,-33.1698,5,5,63.8,7.22,3.33,1.029,5
1865.52,352.324,-32.911,5,5,63.8,7.22,3.33,1.029,5
1865.52,354.21,-33.177,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.782,-32.9284,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.611,-32.8988,5,5,63.8,7.22,3.33,1.029,5
1865.53,353.982,-33.1091,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.381,-32.9027,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.439,-32.9013,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.553,-32.9236,5,5,63.8,7.22,3.33,1.029,5
1865.53,352.497,-32.9085,5,5,63.8,7.22,3.33,1.029,5
1865.53,353.64,-33.0422,5,5,63.8,7.22,3.33,1.029,5
1865.53,353.697,-33.0495,5,5,63.8,7.22,3.33,1.029,5
1865.53,353.926,-33.0776,5,5,63.8,7.22,3.33,1.029,5
1865.53,354.039,-33.1319,5,5,63.8,7.22,3.33,1.029,5
1865.54,352.67,-32.8818,5,5,63.8,7.22,3.33,1.029,5
1865.54,352.727,-32.889,5,5,63.8,7.22,3.33,1.029,5
1865.54,353.812,-33.0475,5,5,63.8,7.22,3.33,1.029,5
1865.54,353.754,-33.048,5,5,63.8,7.22,3.33,1.029,5
1865.54,353.869,-33.0548,5,5,63.8,7.22,3.33,1.029,5
1865.55,353.584,-32.9874,5,5,63.8,7.22,3.33,1.029,5
1865.55,352.843,-32.8638,5,5,63.8,7.22,3.33,1.029,5
1865.56,353.529,-32.9248,5,5,63.8,7.22,3.33,1.029,5
1865.56,353.472,-32.9175,5,5,63.8,7.22,3.33,1.029,5
1865.56,353.415,-32.9025,5,5,63.8,7.22,3.33,1.029,5
1865.57,352.903,-32.7914,5,5,63.8,7.22,3.33,1.029,5
1865.57,352.96,-32.7899,5,5,63.8,7.22,3.33,1.029,5
1865.57,353.017,-32.8127,5,5,63.8,7.22,3.33,1.029,5
1865.57,353.303,-32.8403,5,5,63.8,7.22,3.33,1.029,5
1865.57,353.359,-32.8631,5,5,63.8,7.22,3.33,1.029,5
1865.57,353.131,-32.835,5,5,63.8,7.22,3.33,1.029,5
1865.57,353.074,-32.82,5,5,63.8,7.22,3.33,1.029,5
1865.58,353.247,-32.802,5,5,63.8,7.22,3.33,1.029,5
1865.58,353.189,-32.7947,5,5,63.8,7.22,3.33,1.029,5
1865.98,355.42,-35.1911,5,5,63.8,7.22,3.33,1.0320224625624073,5
1866.03,355.365,-35.0034,5,5,63.8,7.22,3.33,1.0337695507487614,5
1866.04,350.053,-34.2391,5,5,63.8,7.22,3.33,1.0341189683860323,5
1866.07,350.118,-34.1248,5,5,63.8,7.22,3.33,1.0351672212978449,5
1866.08,350.178,-34.1078,5,5,63.8,7.22,3.33,1.0355166389351156,5
1866.09,350.237,-34.082,5,5,63.8,7.22,3.33,1.0358660565723865,5
1866.09,350.296,-34.0573,5,5,63.8,7.22,3.33,1.0358660565723865,5
1866.09,355.313,-34.7505,5,5,63.8,7.22,3.33,1.0358660565723865,5
1866.12,350.359,-33.9595,5,5,63.8,7.22,3.33,1.036914309484199,5
1866.14,355.261,-34.5394,5,5,63.8,7.22,3.33,1.0376131447587487,5
1866.15,350.424,-33.8376,5,5,63.8,7.22,3.33,1.0379625623960194,5
1866.17,350.485,-33.7798,5,5,63.8,7.22,3.33,1.038661397670561,5
1866.21,355.209,-34.2642,5,5,63.8,7.22,3.33,1.0400590682196444,5
1866.22,350.554,-33.5859,5,5,63.8,7.22,3.33,1.0404084858569151,5
1866.23,350.613,-33.5611,5,5,63.8,7.22,3.33,1.040757903494186,5
1866.24,355.155,-34.1433,5,5,63.8,7.22,3.33,1.0411073211314568,5
1866.24,350.671,-33.5441,5,5,63.8,7.22,3.33,1.0411073211314568,5
1866.24,355.097,-34.1283,5,5,63.8,7.22,3.33,1.0411073211314568,5
1866.27,350.735,-33.4309,5,5,63.8,7.22,3.33,1.0421555740432693,5
1866.27,355.042,-34.0075,5,5,63.8,7.22,3.33,1.0421555740432693,5
1866.28,354.985,-33.9682,5,5,63.8,7.22,3.33,1.0425049916805402,5
1866.29,350.798,-33.3419,5,5,63.8,7.22,3.33,1.042854409317811,5
1866.3,350.856,-33.3249,5,5,63.8,7.22,3.33,1.0432038269550818,5
1866.3,354.929,-33.8803,5,5,63.8,7.22,3.33,1.0432038269550818,5
1866.3,350.915,-33.3079,5,5,63.8,7.22,3.33,1.0432038269550818,5
1866.31,350.973,-33.2996,5,5,63.8,7.22,3.33,1.0435532445923528,5
1866.32,351.031,-33.2738,5,5,63.8,7.22,3.33,1.0439026622296235,5
1866.32,351.09,-33.2578,5,5,63.8,7.22,3.33,1.0439026622296235,5
1866.33,354.875,-33.7517,5,5,63.8,7.22,3.33,1.0442520798668944,5
1866.33,351.148,-33.2563,5,5,63.8,7.22,3.33,1.0442520798668944,5
1866.34,354.819,-33.7046,5,5,63.8,7.22,3.33,1.044601497504165,5
1866.34,351.208,-33.1917,5,5,63.8,7.22,3.33,1.044601497504165,5
1866.36,351.268,-33.1504,5,5,63.8,7.22,3.33,1.045300332778707,5
1866.38,354.708,-33.5212,5,5,63.8,7.22,3.33,1.0459991680532565,5
1866.38,354.766,-33.5372,5,5,63.8,7.22,3.33,1.0459991680532565,5
1866.38,351.331,-33.0537,5,5,63.8,7.22,3.33,1.0459991680532565,5
1866.39,351.561,-33.0429,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.39,351.39,-33.0211,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.39,351.618,-33.058,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.39,354.652,-33.4984,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.39,354.594,-33.4756,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.39,352.189,-33.1287,5,5,63.8,7.22,3.33,1.0463485856905272,5
1866.4,351.505,-33.0191,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.4,352.076,-33.0909,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.4,351.734,-33.0239,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.4,351.676,-33.041,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.4,352.132,-33.1059,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.4,351.448,-33.0128,5,5,63.8,7.22,3.33,1.0466980033277982,5
1866.41,352.248,-33.0874,5,5,63.8,7.22,3.33,1.0470474209650689,5
1866.41,351.85,-33.0142,5,5,63.8,7.22,3.33,1.0470474209650689,5
1866.41,351.907,-33.0137,5,5,63.8,7.22,3.33,1.0470474209650689,5
1866.41,354.539,-33.3722,5,5,63.8,7.22,3.33,1.0470474209650689,5
1866.41,351.792,-33.0147,5,5,63.8,7.22,3.33,1.0470474209650689,5
1866.42,351.965,-33.0045,5,5,63.8,7.22,3.33,1.0473968386023398,5
1866.42,354.483,-33.3407,5,5,63.8,7.22,3.33,1.0473968386023398,5
1866.42,352.022,-33.0195,5,5,63.8,7.22,3.33,1.0473968386023398,5
1866.43,354.427,-33.2781,5,5,63.8,7.22,3.33,1.0477462562396107,5
1866.43,354.369,-33.2863,5,5,63.8,7.22,3.33,1.0477462562396107,5
1866.43,354.312,-33.2635,5,5,63.8,7.22,3.33,1.0477462562396107,5
1866.44,354.083,-33.2112,5,5,63.8,7.22,3.33,1.0480956738768814,5
1866.44,354.026,-33.2039,5,5,63.8,7.22,3.33,1.0480956738768814,5
1866.44,354.141,-33.2185,5,5,63.8,7.22,3.33,1.0480956738768814,5
1866.44,353.969,-33.1966,5,5,63.8,7.22,3.33,1.0480956738768814,5
1866.44,354.256,-33.2242,5,5,63.8,7.22,3.33,1.0480956738768814,5
1866.45,353.913,-33.1583,5,5,63.8,7.22,3.33,1.0484450915141523,5
1866.45,354.2,-33.1849,5,5,63.8,7.22,3.33,1.0484450915141523,5
1866.45,352.314,-32.9034,5,5,63.8,7.22,3.33,1.0484450915141523,5
1866.45,353.857,-33.1268,5,5,63.8,7.22,3.33,1.0484450915141523,5
1866.46,353.801,-33.0797,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.46,353.686,-33.0651,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.46,353.629,-33.0501,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.46,352.372,-32.8863,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.46,353.401,-33.0143,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.46,353.744,-33.0724,5,5,63.8,7.22,3.33,1.048794509151423,5
1866.47,353.287,-32.9764,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.47,353.23,-32.9691,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.47,352.831,-32.8959,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.47,353.344,-32.9915,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.47,353.459,-32.9972,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.47,353.573,-33.004,5,5,63.8,7.22,3.33,1.049143926788694,5
1866.48,352.718,-32.858,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.547,-32.8285,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,353.516,-32.9802,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.433,-32.8062,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.604,-32.8358,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.89,-32.8711,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.662,-32.843,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,353.175,-32.9298,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.48,352.774,-32.8809,5,5,63.8,7.22,3.33,1.0494933444259649,5
1866.49,352.947,-32.8619,5,5,63.8,7.22,3.33,1.0498427620632356,5
1866.49,353.119,-32.8837,5,5,63.8,7.22,3.33,1.0498427620632356,5
1866.49,352.491,-32.7979,5,5,63.8,7.22,3.33,1.0498427620632356,5
1866.5,353.007,-32.8216,5,5,63.8,7.22,3.33,1.0501921797005065,5
1866.5,353.064,-32.8201,5,5,63.8,7.22,3.33,1.0501921797005065,5
1866.95,349.964,-34.8459,5,5,63.8,7.22,3.33,1.0659159733777097,5
1866.96,355.474,-35.573,5,5,63.8,7.22,3.33,1.0662653910149806,5
1867.0,355.42,-35.4172,5,5,63.8,7.22,3.33,1.0676630615640639,5
1867.01,350.035,-34.6248,5,5,63.8,7.22,3.33,1.0680124792013348,5
1867.06,350.104,-34.4523,5,5,63.8,7.22,3.33,1.069759567387689,5
1867.06,355.367,-35.1547,5,5,63.8,7.22,3.33,1.069759567387689,5
1867.1,350.172,-34.2972,5,5,63.8,7.22,3.33,1.071,5
1867.12,350.234,-34.2238,5,5,63.8,7.22,3.33,1.071,5
1867.12,355.315,-34.9018,5,5,63.8,7.22,3.33,1.071,5
1867.14,350.296,-34.1417,5,5,63.8,7.22,3.33,1.071,5
1867.17,350.36,-34.044,5,5,63.8,7.22,3.33,1.071,5
1867.19,350.423,-33.9464,5,5,63.8,7.22,3.33,1.071,5
1867.2,355.265,-34.5674,5,5,63.8,7.22,3.33,1.071,5
1867.21,350.484,-33.905,5,5,63.8,7.22,3.33,1.071,5
1867.21,355.207,-34.5194,5,5,63.8,7.22,3.33,1.071,5
1867.23,350.604,-33.8224,5,5,63.8,7.22,3.33,1.071,5
1867.23,350.545,-33.8394,5,5,63.8,7.22,3.33,1.071,5
1867.24,350.72,-33.8039,5,5,63.8,7.22,3.33,1.071,5
1867.24,350.662,-33.8054,5,5,63.8,7.22,3.33,1.071,5
1867.26,350.839,-33.73,5,5,63.8,7.22,3.33,1.071,5
1867.26,350.782,-33.7392,5,5,63.8,7.22,3.33,1.071,5
1867.27,355.156,-34.2849,5,5,63.8,7.22,3.33,1.071,5
1867.27,350.899,-33.713,5,5,63.8,7.22,3.33,1.071,5
1867.3,350.962,-33.6075,5,5,63.8,7.22,3.33,1.071,5
1867.31,351.079,-33.5657,5,5,63.8,7.22,3.33,1.071,5
1867.31,351.021,-33.574,5,5,63.8,7.22,3.33,1.071,5
1867.31,355.102,-34.132,5,5,63.8,7.22,3.33,1.071,5
1867.32,351.138,-33.5487,5,5,63.8,7.22,3.33,1.071,5
1867.33,354.931,-34.0045,5,5,63.8,7.22,3.33,1.071,5
1867.33,355.047,-34.0277,5,5,63.8,7.22,3.33,1.071,5
1867.33,354.989,-34.0117,5,5,63.8,7.22,3.33,1.071,5
1867.34,354.874,-33.9894,5,5,63.8,7.22,3.33,1.071,5
1867.35,351.202,-33.4355,5,5,63.8,7.22,3.33,1.071,5
1867.38,351.265,-33.33,5,5,63.8,7.22,3.33,1.071,5
1867.39,354.707,-33.7424,5,5,63.8,7.22,3.33,1.071,5
1867.39,354.821,-33.789,5,5,63.8,7.22,3.33,1.071,5
1867.39,354.764,-33.7574,5,5,63.8,7.22,3.33,1.071,5
1867.39,351.324,-33.2975,5,5,63.8,7.22,3.33,1.071,5
1867.4,351.382,-33.2649,5,5,63.8,7.22,3.33,1.071,5
1867.4,354.65,-33.7187,5,5,63.8,7.22,3.33,1.071,5
1867.42,351.445,-33.176,5,5,63.8,7.22,3.33,1.071,5
1867.43,354.596,-33.5667,5,5,63.8,7.22,3.33,1.071,5
1867.44,354.539,-33.5362,5,5,63.8,7.22,3.33,1.071,5
1867.44,354.426,-33.5139,5,5,63.8,7.22,3.33,1.071,5
1867.44,354.482,-33.5289,5,5,63.8,7.22,3.33,1.071,5
1867.45,351.736,-33.0919,5,5,63.8,7.22,3.33,1.071,5
1867.45,351.679,-33.0846,5,5,63.8,7.22,3.33,1.071,5
1867.45,351.507,-33.0871,5,5,63.8,7.22,3.33,1.071,5
1867.46,351.623,-33.0608,5,5,63.8,7.22,3.33,1.071,5
1867.46,354.198,-33.3887,5,5,63.8,7.22,3.33,1.071,5
1867.46,354.255,-33.396,5,5,63.8,7.22,3.33,1.071,5
1867.46,351.794,-33.0904,5,5,63.8,7.22,3.33,1.071,5
1867.46,353.453,-33.2885,5,5,63.8,7.22,3.33,1.071,5
1867.46,353.854,-33.3461,5,5,63.8,7.22,3.33,1.071,5
1867.46,351.566,-33.0545,5,5,63.8,7.22,3.33,1.071,5
1867.46,351.852,-33.0734,5,5,63.8,7.22,3.33,1.071,5
1867.46,353.566,-33.335,5,5,63.8,7.22,3.33,1.071,5
1867.46,353.51,-33.3113,5,5,63.8,7.22,3.33,1.071,5
1867.46,354.313,-33.411,5,5,63.8,7.22,3.33,1.071,5
1867.46,354.37,-33.4425,5,5,63.8,7.22,3.33,1.071,5
1867.47,354.142,-33.3737,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.283,-33.2269,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.684,-33.2845,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.797,-33.3233,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.34,-33.2419,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.397,-33.2414,5,5,63.8,7.22,3.33,1.071,5
1867.47,354.084,-33.3587,5,5,63.8,7.22,3.33,1.071,5
1867.47,354.027,-33.3436,5,5,63.8,7.22,3.33,1.071,5
1867.47,351.911,-33.0408,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.912,-33.3456,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.969,-33.3364,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.741,-33.3005,5,5,63.8,7.22,3.33,1.071,5
1867.47,353.625,-33.3015,5,5,63.8,7.22,3.33,1.071,5
1867.48,351.97,-33.0083,5,5,63.8,7.22,3.33,1.071,5
1867.48,352.084,-33.0218,5,5,63.8,7.22,3.33,1.071,5
1867.49,352.028,-33.0068,5,5,63.8,7.22,3.33,1.071,5
1867.49,352.201,-32.9965,5,5,63.8,7.22,3.33,1.071,5
1867.49,352.143,-33.0058,5,5,63.8,7.22,3.33,1.071,5
1867.49,353.228,-33.14,5,5,63.8,7.22,3.33,1.071,5
1867.5,352.315,-32.9868,5,5,63.8,7.22,3.33,1.071,5
1867.5,352.258,-32.996,5,5,63.8,7.22,3.33,1.071,5
1867.5,353.172,-33.1249,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.603,-32.9988,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.489,-32.9765,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.545,-32.9993,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.661,-32.9818,5,5,63.8,7.22,3.33,1.071,5
1867.51,353.002,-33.0643,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.945,-33.0492,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.374,-32.9775,5,5,63.8,7.22,3.33,1.071,5
1867.51,353.06,-33.0472,5,5,63.8,7.22,3.33,1.071,5
1867.51,352.431,-32.9771,5,5,63.8,7.22,3.33,1.071,5
1867.51,353.116,-33.0701,5,5,63.8,7.22,3.33,1.071,5
1867.52,352.776,-32.9556,5,5,63.8,7.22,3.33,1.071,5
1867.52,352.889,-32.9944,5,5,63.8,7.22,3.33,1.071,5
1867.52,352.719,-32.9726,5,5,63.8,7.22,3.33,1.071,5
1867.53,352.834,-32.9551,5,5,63.8,7.22,3.33,1.071,5
1867.7,349.839,-35.5583,5,5,70.84080267559847,7.8951295986634715,3.754995819398789,1.076326923076933,5
1867.77,349.914,-35.2934,5,5,74.39933110368914,8.236350334449138,3.9697951505022884,1.0790192307692386,5
1867.79,355.499,-35.9838,5,5,75.41605351171503,8.333841973245043,4.031166387960431,1.0797884615384685,5
1867.83,349.985,-35.0879,5,5,77.44949832776685,8.528825250836855,4.153908862876716,1.081326923076929,5
1867.83,355.445,-35.827,5,5,77.44949832776685,8.528825250836855,4.153908862876716,1.081326923076929,5
1867.86,355.389,-35.679,5,5,78.9745819398057,8.675062709030712,4.24596571906393,1.082480769230774,5
1867.88,350.054,-34.8988,5,5,79.99130434784317,8.772554347827725,4.307336956522771,1.083250000000013,5
1867.91,355.336,-35.4893,5,5,81.51638795988202,8.918791806021583,4.3993938127099845,1.084403846153858,5
1867.94,350.125,-34.6768,5,5,83.04147157192088,9.06502926421544,4.4914506688971985,1.0855576923077033,5
1867.97,355.283,-35.2432,5,5,84.56655518395975,9.211266722409299,4.583507525084412,1.0867115384615484,5
1867.97,350.191,-34.5373,5,5,84.56655518395975,9.211266722409299,4.583507525084412,1.0867115384615484,5
1867.99,350.253,-34.4639,5,5,85.58327759198565,9.308758361205204,4.644878762542556,1.0874807692307786,5
1868.03,355.231,-34.9904,5,5,87.61672240803746,9.503741638797013,4.76762123745884,1.0890192307692388,5
1868.03,350.319,-34.3322,5,5,87.61672240803746,9.503741638797013,4.76762123745884,1.0890192307692388,5
1868.06,350.384,-34.2268,5,5,89.14180602007632,9.649979096990872,4.859678093646054,1.090173076923084,5
1868.07,355.177,-34.819,5,5,89.65016722408927,9.698724916388823,4.890363712375126,1.0905576923076992,5
1868.09,350.449,-34.096,5,5,90.66688963211517,9.796216555184728,4.951734949833268,1.0913269230769291,5
1868.1,350.508,-34.0703,5,5,91.17525083612813,9.844962374582682,4.98242056856234,1.0917115384615443,5
1868.11,350.566,-34.0533,5,5,91.68361204014109,9.893708193980634,5.013106187291411,1.0920961538461593,5
1868.11,355.122,-34.6642,5,5,91.68361204014109,9.893708193980634,5.013106187291411,1.0920961538461593,5
1868.11,350.626,-34.0362,5,5,91.68361204014109,9.893708193980634,5.013106187291411,1.0920961538461593,5
1868.14,350.687,-33.9628,5,5,93.2086956521915,10.0399456521756,5.1051630434793225,1.0932500000000134,5
1868.15,355.068,-34.5191,5,5,93.71705685620445,10.088691471573553,5.135848662208394,1.0936346153846284,5
1868.16,350.751,-33.8574,5,5,94.22541806021741,10.137437290971505,5.166534280937466,1.0940192307692433,5
1868.17,355.012,-34.4138,5,5,94.73377926423035,10.186183110369457,5.197219899666536,1.0944038461538586,5
1868.17,350.81,-33.8239,5,5,94.73377926423035,10.186183110369457,5.197219899666536,1.0944038461538586,5
1868.18,350.869,-33.8068,5,5,95.2421404682433,10.23492892976741,5.227905518395608,1.0947884615384735,5
1868.19,350.986,-33.7728,5,5,95.75050167225626,10.283674749165362,5.258591137124679,1.0951730769230885,5
1868.19,354.956,-34.3095,5,5,95.75050167225626,10.283674749165362,5.258591137124679,1.0951730769230885,5
1868.19,350.928,-33.7898,5,5,95.75050167225626,10.283674749165362,5.258591137124679,1.0951730769230885,5
1868.2,351.044,-33.7723,5,5,96.2588628762692,10.332420568563315,5.28927675585375,1.0955576923077037,5
1868.2,354.9,-34.2857,5,5,96.2588628762692,10.332420568563315,5.28927675585375,1.0955576923077037,5
1868.21,354.842,-34.2464,5,5,96.76722408028218,10.381166387961269,5.319962374582822,1.0959423076923187,5
1868.22,351.105,-33.6989,5,5,97.27558528429512,10.42991220735922,5.350647993311894,1.0963269230769337,5
1868.22,354.671,-34.1519,5,5,97.27558528429512,10.42991220735922,5.350647993311894,1.0963269230769337,5
1868.23,354.729,-34.1504,5,5,97.78394648830808,10.478658026757174,5.381333612040964,1.096711538461549,5
1868.25,354.789,-34.0848,5,5,98.80066889633397,10.576149665553078,5.442704849499107,1.097480769230779,5
1868.25,351.169,-33.5857,5,5,98.80066889633397,10.576149665553078,5.442704849499107,1.097480769230779,5
1868.25,354.617,-34.031,5,5,98.80066889633397,10.576149665553078,5.442704849499107,1.097480769230779,5
1868.26,351.228,-33.5599,5,5,99.30903010034693,10.62489548495103,5.473390468228178,1.097865384615394,5
1868.26,351.287,-33.5429,5,5,99.30903010034693,10.62489548495103,5.473390468228178,1.097865384615394,5
1868.28,354.505,-33.9039,5,5,100.32575250837283,10.722387123746936,5.534761705686321,1.0986346153846243,5
1868.28,354.563,-33.9189,5,5,100.32575250837283,10.722387123746936,5.534761705686321,1.0986346153846243,5
1868.29,351.349,-33.454,5,5,100.83411371238579,10.771132943144888,5.565447324415393,1.0990192307692392,5
1868.31,351.583,-33.3781,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.31,351.526,-33.3796,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.31,351.411,-33.3728,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.31,354.45,-33.7995,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.31,354.393,-33.7767,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.31,354.336,-33.7617,5,5,101.85083612041169,10.868624581940793,5.6268185618735345,1.0997884615384694,5
1868.32,351.643,-33.3455,5,5,102.35919732442466,10.917370401338745,5.657504180602606,1.1001730769230844,5
1868.32,353.877,-33.6725,5,5,102.35919732442466,10.917370401338745,5.657504180602606,1.1001730769230844,5
1868.32,351.47,-33.348,5,5,102.35919732442466,10.917370401338745,5.657504180602606,1.1001730769230844,5
1868.32,353.82,-33.6653,5,5,102.35919732442466,10.917370401338745,5.657504180602606,1.1001730769230844,5
1868.33,353.936,-33.6225,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,351.701,-33.3285,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,351.815,-33.3353,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,351.758,-33.3358,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,354.28,-33.6894,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,354.109,-33.6443,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,353.764,-33.6095,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.33,354.224,-33.6665,5,5,102.8675585284376,10.966116220736698,5.688189799331678,1.1005576923076994,5
1868.34,351.931,-33.3255,5,5,103.37591973245055,11.01486204013465,5.718875418060749,1.1009423076923146,5
1868.34,354.052,-33.605,5,5,103.37591973245055,11.01486204013465,5.718875418060749,1.1009423076923146,5
1868.34,351.874,-33.3095,5,5,103.37591973245055,11.01486204013465,5.718875418060749,1.1009423076923146,5
